"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Cost","Charge Description","Source",
"06/02/2018 07:57:32","Outbound","02034053370","0081355556481","389","11",,"34","Answered","International","SIP Users",,"£0.025","Japan Tokyo","Desk Phone"
"06/02/2018 08:02:27","Outbound","02034053370","006565168122","394","35",,"6","Answered","International","106 New Bond Street ",,"£0.027","Singapore ","Desk Phone"
"06/02/2018 08:02:34","Outbound","02034053370","0085228530166","389","7",,"161","Answered","International","SIP Users",,"£0.12","Hong Kong ","Desk Phone"
"06/02/2018 08:11:29","Outbound","02034053399","0085239657350","399","20",,"232","Answered","International","106 New Bond Street ",,"£0.162","Hong Kong ","Desk Phone"
"06/02/2018 08:12:36","Outbound","02034053370","0085222188388","389","9",,"39","Answered","International","SIP Users",,"£0.048","Hong Kong ","Desk Phone"
"06/02/2018 08:15:09","Outbound","02034053379","0060362114011","379","31",,"21","Answered","International","106 New Bond Street ",,"£0.034","Malaysia Kuala Lampur","Desk Phone"
"06/02/2018 08:15:33","Outbound","02034053370","00861064086167","389","3",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"06/02/2018 08:16:16","Outbound","02034053370","0085235507000","389","15",,"60","Answered","International","SIP Users",,"£0.06","Hong Kong ","Desk Phone"
"06/02/2018 08:19:55","Outbound","02034053370","02079383193","394","4",,"0","Unanswered","National","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:20:02","Outbound","02034053370","02079383193","394","2",,"0","Unanswered","National","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:28:26","Outbound","02034053370","008227272794","389","3",,"145","Answered","International","SIP Users",,"£0.099","South Korea ","Desk Phone"
"06/02/2018 08:28:58","Outbound","02034053379","0085221114847","379","23",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:30:02","Outbound","02034053379","0085221114847","379","66",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:32:29","Outbound","02034053370","006562482000","389","4",,"205","Answered","International","SIP Users",,"£0.078","Singapore ","Desk Phone"
"06/02/2018 08:34:01","Outbound","02034053370","02920264250","370","15",,"0","Unanswered","National","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:34:07","Outbound","02034053379","006565119503","379","18",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"06/02/2018 08:34:32","Outbound","02034053370","02033227171","370","7",,"381","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"06/02/2018 08:34:59","Outbound","02034053379","0035226976691","379","22",,"19","Answered","International","106 New Bond Street ",,"£0.033","Luxembourg ","Desk Phone"
