"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Recording","Cost","Charge Description","Source",
"05/01/2018 08:46:29","Outbound","02034053379","0033153052876","379","71",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"05/01/2018 09:09:47","Outbound","02034053393","006566379396","393","18",,"21","Answered","International","106 New Bond Street ",,"false","£0.03","Singapore ","Desk Phone"
"05/01/2018 09:10:44","Outbound","02034053393","006569080326","393","71",,"1","Answered","International","106 New Bond Street ",,"false","£0.025","Singapore ","Desk Phone"
"05/01/2018 09:12:01","Outbound","02034053370","01732740700","392","31",,"25","Answered","National","106 New Bond Street ",,"true","£0","UK Sevenoaks","Desk Phone"
"05/01/2018 09:12:33","Outbound","02034053378","0041794207493","378","19",,"45","Answered","International","106 New Bond Street ",,"true","£0.355","Switzerland Mobile","Desk Phone"
"05/01/2018 09:13:54","Outbound","02034053393","0085231067882","393","36",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"05/01/2018 09:15:45","Outbound","02034053393","0085231067882","393","55",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"05/01/2018 09:17:18","Outbound","02034053370","0031880079800","389","6",,"1","Answered","International","SIP Users",,"true","£0.025","Netherlands ","Desk Phone"
"05/01/2018 09:18:05","Outbound","02034053378","004232377910","378","15",,"21","Answered","International","106 New Bond Street ",,"true","£0.043","Liechtenstein ","Desk Phone"
"05/01/2018 09:18:09","Outbound","02034053370","0031880079800","389","6",,"4","Answered","International","SIP Users",,"true","£0.026","Netherlands ","Desk Phone"
"05/01/2018 09:19:15","Outbound","02034053370","0033149269800","392","21",,"215","Answered","International","106 New Bond Street ",,"true","£0.1","France ","Desk Phone"
"05/01/2018 09:20:23","Outbound","02034053370","0031880079800","389","5",,"479","Answered","International","SIP Users",,"true","£0.185","Netherlands ","Desk Phone"
"05/01/2018 09:23:49","Outbound","02034053393","0041444542571","393","33",,"16","Answered","International","106 New Bond Street ",,"false","£0.033","Switzerland Zurich","Desk Phone"
"05/01/2018 09:26:13","Outbound","02034053370","0097144043700","392","20",,"85","Answered","International","106 New Bond Street ",,"true","£0.392","United Arab Emirates ","Desk Phone"
"05/01/2018 09:29:32","Outbound","02034053378","004232373434","378","9",,"103","Answered","International","106 New Bond Street ",,"true","£0.112","Liechtenstein ","Desk Phone"
"05/01/2018 09:30:01","Outbound","02034053393","004589402155","393","27",,"168","Answered","International","106 New Bond Street ",,"false","£0.085","Denmark ","Desk Phone"
"05/01/2018 09:32:25","Outbound","02034053370","0031203446537","389","9",,"107","Answered","International","SIP Users",,"true","£0.061","Netherlands ","Desk Phone"
"05/01/2018 09:35:37","Outbound","02034053382","004535272800","382","12",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","Denmark ","Desk Phone"
"05/01/2018 09:35:52","Outbound","02034053382","004535272800","382","17",,"33","Answered","International","106 New Bond Street ",,"true","£0.037","Denmark ","Desk Phone"
"05/01/2018 09:36:27","Outbound","02034053370","004791502480","389","5",,"1135","Answered","International","SIP Users",,"true","£4.274","Norway Mobile","Desk Phone"
"05/01/2018 09:36:37","Outbound","02034053371","00496936005555","371","26",,"41","Answered","International","106 New Bond Street ",,"true","£0.039","Germany ","Desk Phone"
"05/01/2018 09:37:06","Outbound","02034053379","0033153052876","379","86",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"05/01/2018 09:37:47","Outbound","02034053371","00496936005555","371","24",,"360","Answered","International","106 New Bond Street ",,"true","£0.149","Germany ","Desk Phone"
"05/01/2018 09:40:19","Outbound","02034053379","00358206142783","379","48",,"3","Answered","International","106 New Bond Street ",,"true","£0.028","Finland ","Desk Phone"
"05/01/2018 09:42:15","Outbound","02034053382","004794146559","382","43",,"123","Answered","International","106 New Bond Street ",,"true","£0.485","Norway Mobile","Desk Phone"
"05/01/2018 09:42:17","Outbound","02034053399","0031205436474","399","78",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"05/01/2018 09:42:39","Outbound","02034053379","00358102477055","379","34",,"15","Answered","International","106 New Bond Street ",,"true","£0.039","Finland ","Desk Phone"
