"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Recording","Cost","Charge Description","Source",
"02/01/2018 15:01:48","Outbound","02034053373","0016103288329","373","33",,"9","Answered","International","106 New Bond Street ",,"true","£0.028","USA ","Desk Phone"
"02/01/2018 15:02:33","Outbound","02034053381","003902430281","381","36",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:02:39","Outbound","02034053373","0016103288603","373","33",,"5","Answered","International","106 New Bond Street ",,"true","£0.027","USA ","Desk Phone"
"02/01/2018 15:03:19","Outbound","02034053373","0016103288329","373","29",,"2","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:04:10","Outbound","02034053379","0035317042000","379","17",,"157","Answered","International","106 New Bond Street ",,"true","£0.084","Ireland ","Desk Phone"
"02/01/2018 15:04:14","Outbound","02034053381","00358925157030","381","35",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:04:19","Outbound","02034053373","0016106905777","373","29",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","USA ","Desk Phone"
"02/01/2018 15:04:19","Outbound","02034053370","0034915635797","384","20",,"43","Answered","International","106 New Bond Street ",,"true","£0.04","Spain ","Desk Phone"
"02/01/2018 15:04:29","Outbound","02034053393","0019146423193","393","24",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:04:59","Outbound","02034053370","02072578000","389","12",,"88","Answered","National","SIP Users",,"true","£0","UK London","Desk Phone"
"02/01/2018 15:05:12","Outbound","02034053393","0019146423060","393","15",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:05:32","Outbound","02034053383","0012129978500","383","25",,"41","Answered","International","106 New Bond Street ",,"true","£0.038","USA ","Desk Phone"
"02/01/2018 15:05:52","Outbound","02034053393","0019146423060","393","16",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:06:15","Outbound","02034053370","0041225959660","384","48",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:07:01","Outbound","02034053373","02076101110","373","12",,"433","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"02/01/2018 15:07:07","Outbound","02034053393","0019146423060","393","8",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:07:16","Outbound","02034053379","0035312838788","379","12",,"82","Answered","International","106 New Bond Street ",,"true","£0.056","Ireland ","Desk Phone"
"02/01/2018 15:07:41","Outbound","02034053371","0018437257500","371","16",,"3","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:08:16","Outbound","02034053371","0018437257500","371","4",,"4","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:08:24","Outbound","02034053383","0012122277770","383","43",,"50","Answered","International","106 New Bond Street ",,"true","£0.041","USA ","Desk Phone"
"02/01/2018 15:08:28","Outbound","02034053371","0018437257500","371","3",,"4","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:09:12","Outbound","02034053382","0019017618080","382","16",,"55","Answered","International","106 New Bond Street ",,"true","£0.042","USA ","Desk Phone"
"02/01/2018 15:09:21","Outbound","02034053371","0014164103648","371","2",,"3","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:09:30","Outbound","02034053371","0014164103648","371","1",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","USA ","Desk Phone"
"02/01/2018 15:10:02","Outbound","02034053371","0014164103648","371","13",,"59","Answered","International","106 New Bond Street ",,"true","£0.044","USA ","Desk Phone"
"02/01/2018 15:10:59","Outbound","02034053383","0018003334573","383","23",,"35","Answered","International","106 New Bond Street ",,"true","£0.042","USA Freephone","Desk Phone"
"02/01/2018 15:11:05","Outbound","02034053381","00393498259181","381","28",,"32","Answered","International","106 New Bond Street ",,"false","£0.213","Italy Mobile","Desk Phone"
"02/01/2018 15:11:17","Outbound","02034053382","0014845831400","382","21",,"42","Answered","International","106 New Bond Street ",,"true","£0.038","USA ","Desk Phone"
"02/01/2018 15:11:20","Outbound","02034053371","0018437257500","371","3",,"2","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:11:30","Outbound","02034053371","0018437257500","371","2",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:13:24","Outbound","02034053371","0014106548500","371","19",,"37","Answered","International","106 New Bond Street ",,"true","£0.037","USA ","Desk Phone"
"02/01/2018 15:14:25","Outbound","02034053382","0017132382050","382","12",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","USA ","Desk Phone"
"02/01/2018 15:16:35","Outbound","02034053393","0016512963328","393","16",,"361","Answered","International","106 New Bond Street ",,"false","£0.139","USA ","Desk Phone"
"02/01/2018 15:17:43","Outbound","02034053383","0016123337651","383","14",,"75","Answered","International","106 New Bond Street ",,"true","£0.049","USA ","Desk Phone"
"02/01/2018 15:19:31","Outbound","02034053383","0016173579500","383","20",,"78","Answered","International","106 New Bond Street ",,"true","£0.05","USA ","Desk Phone"
"02/01/2018 15:19:35","Outbound","02034053370","02075800300","392","14",,"46","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"02/01/2018 15:21:28","Outbound","02034053383","0014238210007","383","11",,"41","Answered","International","106 New Bond Street ",,"true","£0.038","USA ","Desk Phone"
"02/01/2018 15:22:27","Outbound","02034053371","0018042880404","371","20",,"46","Answered","International","106 New Bond Street ",,"true","£0.04","USA ","Desk Phone"
"02/01/2018 15:24:08","Outbound","02034053382","0015139774400","382","19",,"208","Answered","International","106 New Bond Street ",,"true","£0.091","USA ","Desk Phone"
"02/01/2018 15:24:16","Outbound","02034053371","0012124831818","371","17",,"880","Answered","International","106 New Bond Street ",,"true","£0.303","USA ","Desk Phone"
"02/01/2018 15:25:52","Outbound","02034053373","0012104248703","373","20",,"29","Answered","International","106 New Bond Street ",,"true","£0.034","USA ","Desk Phone"
"02/01/2018 15:27:08","Outbound","02034053370","0034915667101","389","1",,"31","Answered","International","SIP Users",,"true","£0.035","Spain ","Desk Phone"
"02/01/2018 15:27:39","Outbound","02034053383","0014129211822","383","14",,"164","Answered","International","106 New Bond Street ",,"true","£0.077","USA ","Desk Phone"
"02/01/2018 15:27:49","Outbound","02034053370","0012127729900","392","18",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 15:28:26","Outbound","02034053370","0041225959660","384","40",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:29:05","Outbound","02034053378","00441216075000","378","26",,"6","Answered","International","106 New Bond Street ",,"true","£0","UK Birmingham","Desk Phone"
"02/01/2018 15:29:32","Outbound","02034053370","02077660386","384","27",,"0","Unanswered","National","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 15:29:52","Outbound","02034053373","0018178779980","373","18",,"620","Answered","International","106 New Bond Street ",,"true","£0.221","USA ","Desk Phone"
"02/01/2018 15:34:50","Outbound","02034053393","0018002227377","393","5",,"43","Answered","International","106 New Bond Street ",,"false","£0.046","USA Freephone","Desk Phone"
"02/01/2018 15:35:38","Outbound","02034053393","0016142283444","393","17",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:36:01","Outbound","02034053370","0012122925240","384","13",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:36:16","Outbound","02034053370","0012122925240","384","24",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 15:36:28","Outbound","02034053370","0012127729900","392","24",,"18","Answered","International","106 New Bond Street ",,"true","£0.031","USA ","Desk Phone"
"02/01/2018 15:36:35","Outbound","02034053378","004536886394","378","18",,"71","Answered","International","106 New Bond Street ",,"true","£0.05","Denmark ","Desk Phone"
"02/01/2018 15:36:43","Outbound","02034053382","0015139774400","382","18",,"33","Answered","International","106 New Bond Street ",,"true","£0.035","USA ","Desk Phone"
"02/01/2018 15:36:57","Outbound","02034053393","0018002227377","393","15",,"148","Answered","International","106 New Bond Street ",,"false","£0.096","USA Freephone","Desk Phone"
"02/01/2018 15:37:16","Outbound","02034053370","0012127729900","392","8",,"16","Answered","International","106 New Bond Street ",,"true","£0.03","USA ","Desk Phone"
"02/01/2018 15:37:38","Outbound","02034053370","0016072730037","384","13",,"72","Answered","International","106 New Bond Street ",,"true","£0.048","USA ","Desk Phone"
"02/01/2018 15:38:41","Outbound","02034053383","0018173916108","383","31",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","USA ","Desk Phone"
"02/01/2018 15:39:08","Outbound","02034053382","02075540093","382","21",,"4","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"02/01/2018 15:39:20","Outbound","02034053383","0016178561209","383","12",,"2","Answered","International","106 New Bond Street ",,"true","£0.026","USA ","Desk Phone"
"02/01/2018 15:39:37","Outbound","02034053382","02075540093","382","20",,"1","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"02/01/2018 15:39:37","Outbound","02034053383","0019197162389","383","40",,"1","Answered","International","106 New Bond Street ",,"true","£0.025","USA ","Desk Phone"
"02/01/2018 15:39:44","Outbound","02034053393","0016142283443","393","2",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 15:39:48","Outbound","02034053393","0016142283443","393","18",,"4","Answered","International","106 New Bond Street ",,"false","£0.026","USA ","Desk Phone"
"02/01/2018 15:40:01","Outbound","02034053378","0041443922333","378","32",,"5","Answered","International","106 New Bond Street ",,"true","£0.028","Switzerland Zurich","Desk Phone"
"02/01/2018 15:40:18","Outbound","02034053370","0012128323086","384","12",,"60","Answered","International","106 New Bond Street ",,"true","£0.044","USA ","Desk Phone"
