"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Recording","Cost","Charge Description","Source",
"29/01/2018 08:09:56","Outbound","02034053370","006562488000","389","3",,"222","Answered","International","SIP Users",,"true","£0.082","Singapore ","Desk Phone"
"29/01/2018 08:12:09","Outbound","02034053399","0033148240684","399","41",,"9","Answered","International","106 New Bond Street ",,"true","£0.028","France ","Desk Phone"
"29/01/2018 08:13:00","Outbound","02034053399","0033148240684","399","27",,"3","Answered","International","106 New Bond Street ",,"true","£0.026","France ","Desk Phone"
"29/01/2018 08:34:21","Outbound","02034053370","00496971470","389","7",,"152","Answered","International","SIP Users",,"true","£0.077","Germany ","Desk Phone"
"29/01/2018 08:40:02","Outbound","02034053370","0039286838314","389","0",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:40:03","Outbound","02034053399","0031205436474","399","13",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 08:40:27","Outbound","02034053399","0031205436474","399","73",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 08:40:32","Outbound","02034053370","0039286838314","389","0",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:41:29","Outbound","02034053370","00286838314","389","0",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:41:37","Outbound","02034053370","000286838314","389","0",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:44:00","Outbound","02034053399","0034914239621","399","13",,"6","Answered","International","106 New Bond Street ",,"false","£0.027","Spain ","Desk Phone"
"29/01/2018 08:44:22","Outbound","02034053370","0085225263192","394","32",,"9","Answered","International","106 New Bond Street ",,"true","£0.03","Hong Kong ","Desk Phone"
"29/01/2018 08:44:23","Outbound","02034053399","0034914239621","399","14",,"6","Answered","International","106 New Bond Street ",,"true","£0.027","Spain ","Desk Phone"
"29/01/2018 08:44:45","Outbound","02034053399","0034914239621","399","15",,"3","Answered","International","106 New Bond Street ",,"true","£0.026","Spain ","Desk Phone"
"29/01/2018 08:46:12","Outbound","02034053370","0081352903400","389","1",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:46:47","Outbound","02034053399","0033969362000","399","18",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 08:47:07","Outbound","02034053399","0033969362000","399","17",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 08:47:16","Outbound","02034053370","006563499100","389","30",,"12","Answered","International","SIP Users",,"true","£0.028","Singapore ","Desk Phone"
"29/01/2018 08:49:24","Outbound","02034053399","0033969362000","399","17",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 08:50:51","Outbound","02034053399","004684071300","399","11",,"49","Answered","International","106 New Bond Street ",,"true","£0.045","Sweden ","Desk Phone"
"29/01/2018 08:52:28","Outbound","02034053399","0041444512244","399","16",,"7","Answered","International","106 New Bond Street ",,"true","£0.029","Switzerland Zurich","Desk Phone"
"29/01/2018 08:55:55","Outbound","02034053399","0041444512244","399","15",,"5","Answered","International","106 New Bond Street ",,"true","£0.028","Switzerland Zurich","Desk Phone"
"29/01/2018 08:57:00","Outbound","02034053370","004961719150","389","19",,"0","Unanswered","International","SIP Users",,"false",,,"Desk Phone"
"29/01/2018 08:57:09","Outbound","02034053399","00441932822000","399","19",,"66","Answered","International","106 New Bond Street ",,"true","£0","UK Weybridge","Desk Phone"
"29/01/2018 09:02:23","Outbound","02034053370","00492512890910","389","6",,"57","Answered","International","SIP Users",,"true","£0.045","Germany ","Desk Phone"
"29/01/2018 09:03:16","Outbound","02034053399","004533668080","399","10",,"37","Answered","International","106 New Bond Street ",,"true","£0.038","Denmark ","Desk Phone"
"29/01/2018 09:06:24","Outbound","02034053370","0041433448060","389","6",,"82","Answered","International","SIP Users",,"true","£0.068","Switzerland Zurich","Desk Phone"
"29/01/2018 09:06:38","Outbound","02034053371","02076181440","371","6",,"30","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"29/01/2018 09:07:37","Outbound","02034053370","02076416180","370","11",,"133","Answered","National","106 New Bond Street ",,"false","£0","UK London","Desk Phone"
"29/01/2018 09:13:49","Outbound","02034053370","0031205735518","389","5",,"684","Answered","International","SIP Users",,"true","£0.253","Netherlands ","Desk Phone"
"29/01/2018 09:15:55","Outbound","02034053393","0031206048000","393","42",,"38","Answered","International","106 New Bond Street ",,"true","£0.038","Netherlands ","Desk Phone"
"29/01/2018 09:16:18","Outbound","02034053370","0041417254090","394","2",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"29/01/2018 09:16:26","Outbound","02034053370","0046104427000","394","13",,"14","Answered","International","106 New Bond Street ",,"true","£0.031","Sweden ","Desk Phone"
"29/01/2018 09:16:59","Outbound","02034053370","0046104428900","394","3",,"14","Answered","International","106 New Bond Street ",,"true","£0.031","Sweden ","Desk Phone"
"29/01/2018 09:17:26","Outbound","02034053370","00972543203972","370","68",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"29/01/2018 09:21:33","Outbound","02034053371","004535276500","371","15",,"72","Answered","International","106 New Bond Street ",,"true","£0.051","Denmark ","Desk Phone"
"29/01/2018 09:24:05","Outbound","02034053370","02036372380","370","10",,"0","Unanswered","National","106 New Bond Street ",,"false",,,"Desk Phone"
"29/01/2018 09:24:17","Outbound","02034053370","02036372380","370","7",,"0","Unanswered","National","106 New Bond Street ",,"false",,,"Desk Phone"
"29/01/2018 09:25:09","Outbound","02034053393","004570111213","393","12",,"132","Answered","International","106 New Bond Street ",,"true","£0.072","Denmark ","Desk Phone"
"29/01/2018 09:29:53","Outbound","02034053393","02079720300","393","15",,"66","Answered","National","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"29/01/2018 09:30:21","Outbound","02034053399","0033148240684","399","27",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"29/01/2018 09:30:28","Outbound","02034053370","02034652641","370","9",,"103","Answered","National","106 New Bond Street ",,"false","£0","UK London","Desk Phone"
