"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Cost","Charge Description","Source",
"08/02/2018 08:21:02","Outbound","02034053375","07753160477","375","16",,"27","Answered","Mobile","106 New Bond Street ",,"£0.079","UK Mobile O2","Desk Phone"
"08/02/2018 08:44:15","Outbound","02034053377","02077159900","377","11",,"0","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"08/02/2018 08:45:00","Outbound","02034053393","006565393258","393","19",,"72","Answered","International","106 New Bond Street ",,"£0.044","Singapore ","Desk Phone"
"08/02/2018 08:48:23","Outbound","02034053393","0085231850200","393","17",,"403","Answered","International","106 New Bond Street ",,"£0.264","Hong Kong ","Desk Phone"
"08/02/2018 08:51:34","Outbound","02034053371","0041415601111","371","13",,"3","Answered","International","106 New Bond Street ",,"£0.027","Switzerland ","Desk Phone"
"08/02/2018 08:51:52","Outbound","02034053371","0041415601111","371","16",,"13","Answered","International","106 New Bond Street ",,"£0.032","Switzerland ","Desk Phone"
"08/02/2018 08:58:10","Outbound","02034053371","00496921611246","371","45",,"1","Answered","International","106 New Bond Street ",,"£0.025","Germany ","Desk Phone"
"08/02/2018 08:58:11","Outbound","02034053393","0085231067882","393","54",,"183","Answered","International","106 New Bond Street ",,"£0.133","Hong Kong ","Desk Phone"
"08/02/2018 09:02:33","Outbound","02034053393","006566379396","393","22",,"29","Answered","International","106 New Bond Street ",,"£0.032","Singapore ","Desk Phone"
"08/02/2018 09:03:21","Outbound","02034053376","0081354858570","376","29",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:03:38","Outbound","02034053393","006569080326","393","68",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:03:55","Outbound","02034053376","0081354858570","376","13",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:04:12","Outbound","02034053376","0081354858570","376","25",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:04:42","Outbound","02034053376","0081354858570","376","31",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:04:56","Outbound","02034053393","0041228184556","393","16",,"650","Answered","International","106 New Bond Street ",,"£0.365","Switzerland Geneva","Desk Phone"
"08/02/2018 09:05:31","Outbound","02034053376","0081354858570","376","9",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:06:17","Outbound","02034053376","0085231120530","376","9",,"20","Answered","International","106 New Bond Street ",,"£0.037","Hong Kong ","Desk Phone"
"08/02/2018 09:06:52","Outbound","02034053376","0085231120530","376","10",,"19","Answered","International","106 New Bond Street ",,"£0.036","Hong Kong ","Desk Phone"
"08/02/2018 09:07:52","Outbound","02034053376","0085231120530","376","29",,"222","Answered","International","106 New Bond Street ",,"£0.156","Hong Kong ","Desk Phone"
"08/02/2018 09:11:56","Outbound","02034053378","0074957776677","378","15",,"94","Answered","International","106 New Bond Street ",,"£0.047","Russia Moscow","Desk Phone"
"08/02/2018 09:59:27","Outbound","02034053370","0096824687877","385","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 09:59:51","Outbound","02034053393","0097317561600","393","28",,"29","Answered","International","106 New Bond Street ",,"£0.103","Bahrain ","Desk Phone"
"08/02/2018 10:00:50","Outbound","02034053376","0085228809263","376","3",,"27","Answered","International","106 New Bond Street ",,"£0.041","Hong Kong ","Desk Phone"
"08/02/2018 10:01:21","Outbound","02034053376","0085228809263","376","0",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:01:28","Outbound","02034053376","0085228809263","376","3",,"7","Answered","International","106 New Bond Street ",,"£0.029","Hong Kong ","Desk Phone"
"08/02/2018 10:02:41","Outbound","02034053370","0096824687877","385","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:02:47","Outbound","02034053376","0085228809263","376","3",,"4","Answered","International","106 New Bond Street ",,"£0.027","Hong Kong ","Desk Phone"
"08/02/2018 10:03:02","Outbound","02034053376","0081335422044","376","13",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:03:15","Outbound","02034053376","0081335422044","376","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:03:22","Outbound","02034053376","0081335422044","376","7",,"14","Answered","International","106 New Bond Street ",,"£0.035","Japan Tokyo","Desk Phone"
"08/02/2018 10:06:00","Outbound","02034053370","0097125581147","385","5",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:06:15","Outbound","02034053381","003902430281","381","47",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:06:18","Outbound","02034053370","0096824687877","385","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:06:26","Outbound","02034053370","0097125581147","385","8",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:07:05","Outbound","02034053381","004525277429","381","16",,"8","Answered","International","106 New Bond Street ",,"£0.06","Denmark Mobile","Desk Phone"
"08/02/2018 10:07:32","Outbound","02034053370","0097125581147","385","27",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:07:34","Outbound","02034053379","004315333662","379","16",,"824","Answered","International","106 New Bond Street ",,"£0.402","Austria ","Desk Phone"
"08/02/2018 10:08:59","Outbound","02034053370","0097144306875","385","3",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"08/02/2018 10:09:06","Outbound","02034053370","0097143663442","385","17",,"6","Answered","International","106 New Bond Street ",,"£0.051","United Arab Emirates ","Desk Phone"
"08/02/2018 10:09:14","Outbound","02034053371","0041313080880","371","24",,"68","Answered","International","106 New Bond Street ",,"£0.062","Switzerland ","Desk Phone"
