"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Cost","Charge Description","Source",
"01/02/2018 08:52:00","Outbound","02034053378","00861083580000","378","14",,"173","Answered","International","106 New Bond Street ",,"£0.088","China ","Desk Phone"
"01/02/2018 08:52:27","Outbound","02034053399","0037069840095","399","15",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 08:52:43","Outbound","02034053399","0037069840095","399","7",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 08:53:07","Outbound","02034053399","0033148240684","399","37",,"3","Answered","International","106 New Bond Street ",,"£0.026","France ","Desk Phone"
"01/02/2018 08:54:56","Outbound","02034053371","07837555648","371","11",,"184","Answered","Mobile","106 New Bond Street ",,"£0.312","UK Mobile Orange","Desk Phone"
"01/02/2018 08:57:52","Outbound","02034053399","0031205436474","399","75",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 08:59:08","Outbound","02034053399","0031205436474","399","63",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 08:59:19","Outbound","02034053378","0041319601111","378","15",,"14","Answered","International","106 New Bond Street ",,"£0.033","Switzerland ","Desk Phone"
"01/02/2018 09:00:39","Outbound","02034053378","0041445529000","378","29",,"40","Answered","International","106 New Bond Street ",,"£0.046","Switzerland Zurich","Desk Phone"
"01/02/2018 09:03:52","Outbound","02034053370","0046764192164","389","8",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/02/2018 09:04:09","Outbound","02034053370","0046764192164","389","11",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/02/2018 09:06:09","Outbound","02034053370","0046850597700","389","2",,"137","Answered","International","SIP Users",,"£0.082","Sweden ","Desk Phone"
"01/02/2018 09:07:35","Outbound","02034053378","0097444408408","378","34",,"15","Answered","International","106 New Bond Street ",,"£0.099","Qatar ","Desk Phone"
"01/02/2018 09:12:50","Outbound","02034053370","00555130854397","389","12",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/02/2018 09:17:39","Outbound","02034053399","0034902305307","399","12",,"6","Answered","International","106 New Bond Street ",,"£0.027","Spain ","Desk Phone"
"01/02/2018 09:18:02","Outbound","02034053399","0034914239621","399","24",,"7","Answered","International","106 New Bond Street ",,"£0.027","Spain ","Desk Phone"
"01/02/2018 09:19:04","Outbound","02034053381","0041444441855","381","26",,"1","Answered","International","106 New Bond Street ",,"£0.026","Switzerland Zurich","Desk Phone"
"01/02/2018 09:19:11","Outbound","02034053399","0033969362000","399","28",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:19:18","Outbound","02034053378","0041227009933","378","17",,"75","Answered","International","106 New Bond Street ",,"£0.064","Switzerland Geneva","Desk Phone"
"01/02/2018 09:20:08","Outbound","02034053399","0033155615511","399","36",,"4","Answered","International","106 New Bond Street ",,"£0.026","France ","Desk Phone"
"01/02/2018 09:21:24","Outbound","02034053370","00492018440","389","53",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/02/2018 09:22:25","Outbound","02034053370","0049201844553511","389","9",,"65","Answered","International","SIP Users",,"£0.047","Germany ","Desk Phone"
"01/02/2018 09:23:53","Outbound","02034053381","009651888852","381","11",,"32","Answered","International","106 New Bond Street ",,"£0.086","Kuwait ","Desk Phone"
"01/02/2018 09:25:04","Outbound","02034053399","0041444512244","399","12",,"3","Answered","International","106 New Bond Street ",,"£0.027","Switzerland Zurich","Desk Phone"
"01/02/2018 09:26:35","Outbound","02034053370","0096522994000","385","2",,"102","Answered","International","106 New Bond Street ",,"£0.22","Kuwait ","Desk Phone"
"01/02/2018 09:31:04","Outbound","02034053378","004921154066639","378","21",,"39","Answered","International","106 New Bond Street ",,"£0.038","Germany ","Desk Phone"
"01/02/2018 09:31:25","Outbound","02034053399","00441932822000","399","17",,"30","Answered","International","106 New Bond Street ",,"£0","UK Weybridge","Desk Phone"
"01/02/2018 09:31:25","Outbound","02034053370","0096522994000","385","2",,"417","Answered","International","106 New Bond Street ",,"£0.82","Kuwait ","Desk Phone"
"01/02/2018 09:31:37","Outbound","02034053373","00971777774428","373","11",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:31:51","Outbound","02034053373","00972777774428","373","32",,"5","Answered","International","106 New Bond Street ",,"£0.029","Israel ","Desk Phone"
"01/02/2018 09:32:07","Outbound","02034053381","004525277429","381","22",,"7","Answered","International","106 New Bond Street ",,"£0.055","Denmark Mobile","Desk Phone"
"01/02/2018 09:32:11","Outbound","02034053370","02074217444","370","9",,"970","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:32:29","Outbound","02034053383","0041612678700","383","16",,"54","Answered","International","106 New Bond Street ",,"£0.054","Switzerland ","Desk Phone"
"01/02/2018 09:32:38","Outbound","02034053381","0003902430281","381","12",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:32:51","Outbound","02034053381","003902430281","381","35",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:32:57","Outbound","02034053373","0096822230510","373","13",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:33:36","Outbound","02034053371","003589618831","371","16",,"91","Answered","International","106 New Bond Street ",,"£0.089","Finland Helsinki","Desk Phone"
"01/02/2018 09:34:14","Outbound","02034053373","0096824768096","373","25",,"889","Answered","International","106 New Bond Street ",,"£3.924","Oman ","Desk Phone"
"01/02/2018 09:34:34","Outbound","02034053370","0041586806280","389","5",,"36","Answered","International","SIP Users",,"£0.044","Switzerland ","Desk Phone"
"01/02/2018 09:34:40","Outbound","02034053383","0035316670666","383","15",,"112","Answered","International","106 New Bond Street ",,"£0.067","Ireland ","Desk Phone"
"01/02/2018 09:34:52","Outbound","02034053399","003223725092","399","22",,"1","Answered","International","106 New Bond Street ",,"£0.026","Belgium ","Desk Phone"
"01/02/2018 09:34:59","Outbound","02034053376","02074896057","376","38",,"2","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:35:17","Outbound","02034053399","003223725092","399","9",,"0","Answered","International","106 New Bond Street ",,"£0.025","Belgium ","Desk Phone"
"01/02/2018 09:35:34","Outbound","02034053399","0037069840095","399","21",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:35:36","Outbound","02034053381","004723274163","381","13",,"41","Answered","International","106 New Bond Street ",,"£0.041","Norway ","Desk Phone"
"01/02/2018 09:36:16","Outbound","02034053376","02074896057","376","27",,"2","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:36:44","Outbound","02034053381","0041442275764","381","30",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:37:37","Outbound","02034053376","02074930545","376","3",,"33","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:38:10","Outbound","02034053370","006584820881","394","22",,"138","Answered","International","106 New Bond Street ",,"£0.061","Singapore ","Desk Phone"
"01/02/2018 09:38:19","Outbound","02034053378","0039027799254","378","41",,"87","Answered","International","106 New Bond Street ",,"£0.059","Italy ","Desk Phone"
"01/02/2018 09:38:21","Outbound","02034053376","02074896057","376","27",,"1","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:39:43","Outbound","02034053370","0031205722733","389","5",,"137","Answered","International","SIP Users",,"£0.071","Netherlands ","Desk Phone"
"01/02/2018 09:40:34","Outbound","02034053376","0041417997575","376","4",,"9","Answered","International","106 New Bond Street ",,"£0.03","Switzerland ","Desk Phone"
"01/02/2018 09:40:49","Outbound","02034053371","0041223187810","371","30",,"71","Answered","International","106 New Bond Street ",,"£0.062","Switzerland Geneva","Desk Phone"
"01/02/2018 09:40:53","Outbound","02034053376","0041417997575","376","21",,"197","Answered","International","106 New Bond Street ",,"£0.132","Switzerland ","Desk Phone"
"01/02/2018 09:41:13","Outbound","02034053398","02035892937","398","28",,"299","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:42:07","Outbound","02034053370","009660112032300","385","3",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:42:11","Outbound","02034053370","009660112032300","385","2",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:42:46","Outbound","02034053370","009660112032300","385","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:43:35","Outbound","02034053371","01782712233","371","4",,"78","Answered","National","106 New Bond Street ",,"£0","UK Stoke-on-Trent","Desk Phone"
"01/02/2018 09:44:10","Outbound","02034053399","00442077102800","399","21",,"57","Answered","International","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:44:21","Outbound","02034053370","009660112032300","385","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:44:38","Outbound","02034053376","0041417997575","376","5",,"19","Answered","International","106 New Bond Street ",,"£0.035","Switzerland ","Desk Phone"
"01/02/2018 09:45:29","Outbound","02034053376","0041417997575","376","26",,"151","Answered","International","106 New Bond Street ",,"£0.107","Switzerland ","Desk Phone"
"01/02/2018 09:46:32","Outbound","02034053370","0097317107000","385","3",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:47:29","Outbound","02034053370","00442074999500","389","7",,"55","Answered","International","SIP Users",,"£0","UK London","Desk Phone"
"01/02/2018 09:48:06","Outbound","02034053378","0041787111497","378","59",,"1","Answered","International","106 New Bond Street ",,"£0.032","Switzerland Mobile","Desk Phone"
"01/02/2018 09:48:59","Outbound","02034053399","0031203472727","399","16",,"39","Answered","International","106 New Bond Street ",,"£0.038","Netherlands ","Desk Phone"
"01/02/2018 09:49:05","Outbound","02034053370","0085222188388","389","5",,"38","Answered","International","SIP Users",,"£0.048","Hong Kong ","Desk Phone"
"01/02/2018 09:49:33","Outbound","02034053378","0041434437050","378","14",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:49:42","Outbound","02034053381","00390255199281","381","48",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:51:20","Outbound","02034053376","02074896057","376","26",,"4","Answered","National","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/02/2018 09:52:11","Outbound","02034053371","00410815110108","371","18",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/02/2018 09:52:31","Outbound","02034053371","0041815110108","371","23",,"52","Answered","International","106 New Bond Street ",,"£0.053","Switzerland ","Desk Phone"
"01/02/2018 09:56:31","Outbound","02034053370","004631661425","389","11",,"286","Answered","International","SIP Users",,"£0.143","Sweden ","Desk Phone"
"01/02/2018 09:56:32","Outbound","02034053399","00498967871107","399","43",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
