"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Recording","Cost","Charge Description","Source",
"02/01/2018 10:01:58","Outbound","02034053378","00442077969866","378","28",,"57","Answered","International","106 New Bond Street ",,"true","£0","UK London","Desk Phone"
"02/01/2018 10:03:55","Outbound","02034053370","0041228490340","384","16",,"30","Answered","International","106 New Bond Street ",,"true","£0.041","Switzerland Geneva","Desk Phone"
"02/01/2018 10:04:35","Outbound","02034053370","004636164270","389","3",,"6","Answered","International","SIP Users",,"true","£0.028","Sweden ","Desk Phone"
"02/01/2018 10:04:36","Outbound","02034053378","004684074205","378","13",,"6","Answered","International","106 New Bond Street ",,"true","£0.028","Sweden ","Desk Phone"
"02/01/2018 10:04:57","Outbound","02034053371","00310703150999","371","17",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 10:05:15","Outbound","02034053371","0031703150999","371","25",,"216","Answered","International","106 New Bond Street ",,"true","£0.097","Netherlands ","Desk Phone"
"02/01/2018 10:06:00","Outbound","02034053378","0041223160310","378","84",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 10:07:25","Outbound","02034053378","0033680856206","378","22",,"100","Answered","International","106 New Bond Street ",,"true","£0.358","France Mobile","Desk Phone"
"02/01/2018 10:07:32","Outbound","02034053370","0041228490340","384","17",,"5","Answered","International","106 New Bond Street ",,"true","£0.028","Switzerland Geneva","Desk Phone"
"02/01/2018 10:09:40","Outbound","02034053370","0043151325600","384","16",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 10:09:58","Outbound","02034053370","00435050526200","384","15",,"506","Answered","International","106 New Bond Street ",,"true","£0.256","Austria ","Desk Phone"
"02/01/2018 10:12:03","Outbound","02034053370","004721001000","389","3",,"157","Answered","International","SIP Users",,"true","£0.087","Norway ","Desk Phone"
"02/01/2018 10:13:26","Outbound","02034053378","0041442695090","378","91",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 10:18:25","Outbound","02034053370","0046771880099","389","5",,"75","Answered","International","SIP Users",,"true","£0.056","Sweden ","Desk Phone"
"02/01/2018 10:18:37","Outbound","02034053373","004767108000","373","11",,"0","Unanswered","International","106 New Bond Street ",,"true",,,"Desk Phone"
"02/01/2018 10:19:12","Outbound","02034053373","0046850677700","373","16",,"17","Answered","International","106 New Bond Street ",,"true","£0.032","Sweden ","Desk Phone"
"02/01/2018 10:19:53","Outbound","02034053370","0046771880099","389","6",,"182","Answered","International","SIP Users",,"true","£0.1","Sweden ","Desk Phone"
"02/01/2018 10:21:36","Outbound","02034053371","0097236000267","371","17",,"404","Answered","International","106 New Bond Street ",,"true","£0.348","Israel ","Desk Phone"
"02/01/2018 10:21:52","Outbound","02034053373","00497032151792","373","14",,"0","Unanswered","International","106 New Bond Street ",,"false",,,"Desk Phone"
"02/01/2018 10:22:07","Outbound","02034053373","00497034150","373","11",,"564","Answered","International","106 New Bond Street ",,"true","£0.22","Germany ","Desk Phone"
"02/01/2018 10:24:06","Outbound","02034053379","0035312375500","379","13",,"80","Answered","International","106 New Bond Street ",,"true","£0.055","Ireland ","Desk Phone"
"02/01/2018 10:24:58","Outbound","02034053370","00441202716455","384","27",,"22","Answered","International","106 New Bond Street ",,"true","£0","UK Bournemouth","Desk Phone"
"02/01/2018 10:25:29","Outbound","02034053378","00971600540000","378","15",,"36","Answered","International","106 New Bond Street ",,"true","£0.18","United Arab Emirates ","Desk Phone"
"02/01/2018 10:25:55","Outbound","02034053398","0142083516","398","24",,"177","Answered","National","106 New Bond Street ",,"false","£0","UK Alton","Desk Phone"
