"Date/Time","Direction","Calling","Called","Extension","Ring","Wait","Talk","Answer","Class of Service","Site","Account","Cost","Charge Description","Source",
"01/03/2018 08:55:49","Outbound","02034053376","00919820335131","376","11",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 08:56:09","Outbound","02034053376","00919820335131","376","63",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 08:57:14","Outbound","02034053376","00919820335131","376","34",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:00:09","Outbound","02034053376","0085239610810","376","7",,"12","Answered","International","106 New Bond Street ",,"£0.032","Hong Kong ","Desk Phone"
"01/03/2018 09:00:31","Outbound","02034053376","0085239610810","376","7",,"36","Answered","International","106 New Bond Street ",,"£0.046","Hong Kong ","Desk Phone"
"01/03/2018 09:01:49","Outbound","02034053381","006565765564","381","18",,"555","Answered","International","106 New Bond Street ",,"£0.169","Singapore ","Desk Phone"
"01/03/2018 09:06:49","Outbound","02034053370","00498918932250","389","1",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/03/2018 09:17:35","Outbound","02034053376","0081332157760","376","11",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:17:46","Outbound","02034053376","0081332157760","376","5",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:17:52","Outbound","02034053376","0081332157760","376","1",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:17:54","Outbound","02034053376","0081332157760","376","2",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:17:58","Outbound","02034053376","0081332157760","376","47",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:18:51","Outbound","02034053376","0081332157760","376","41",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:22:34","Outbound","02034053376","0085225330800","376","7",,"7","Answered","International","106 New Bond Street ",,"£0.029","Hong Kong ","Desk Phone"
"01/03/2018 09:23:25","Outbound","02034053376","0085225330800","376","30",,"25","Answered","International","106 New Bond Street ",,"£0.04","Hong Kong ","Desk Phone"
"01/03/2018 09:24:22","Outbound","02034053370","00498918932250","389","1",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/03/2018 09:24:38","Outbound","02034053370","00498918932250","389","1",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/03/2018 09:27:30","Outbound","02034053370","004969509512520","389","8",,"24","Answered","International","SIP Users",,"£0.033","Germany ","Desk Phone"
"01/03/2018 09:30:49","Outbound","02034053397","07729820433","397","11",,"1196","Answered","Mobile","106 New Bond Street ",,"£1.813","UK Mobile O2","Desk Phone"
"01/03/2018 09:33:17","Outbound","02034053383","00390236101260","383","108",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:33:21","Outbound","02034053370","0033149022000","389","1",,"231","Answered","International","SIP Users",,"£0.106","France ","Desk Phone"
"01/03/2018 09:35:27","Outbound","02034053370","0085225263192","394","32",,"6","Answered","International","106 New Bond Street ",,"£0.029","Hong Kong ","Desk Phone"
"01/03/2018 09:36:02","Outbound","02034053376","0081332871715","376","20",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:36:26","Outbound","02034053376","0081332871715","376","45",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:37:11","Outbound","02034053376","0081332871715","376","13",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:37:25","Outbound","02034053376","0081332871715","376","55",,"39","Answered","International","106 New Bond Street ",,"£0.054","Japan Tokyo","Desk Phone"
"01/03/2018 09:37:39","Outbound","02034053378","0074956407488","378","16",,"37","Answered","International","106 New Bond Street ",,"£0.034","Russia Moscow","Desk Phone"
"01/03/2018 09:38:38","Outbound","02034053370","0041434993912","394","25",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:39:06","Outbound","02034053370","0041434993912","394","23",,"40","Answered","International","106 New Bond Street ",,"£0.046","Switzerland Zurich","Desk Phone"
"01/03/2018 09:39:58","Outbound","02034053370","0096522485717","385","71",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:41:10","Outbound","02034053370","0096522485717","385","58",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:42:39","Outbound","02034053370","0031205308883","389","21",,"3","Answered","International","SIP Users",,"£0.026","Netherlands ","Desk Phone"
"01/03/2018 09:43:44","Outbound","02034053370","0041223179811","389","12",,"321","Answered","International","SIP Users",,"£0.193","Switzerland Geneva","Desk Phone"
"01/03/2018 09:43:58","Outbound","02034053373","00358182900","373","38",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:44:26","Outbound","02034053376","008132871715","376","20",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:44:29","Outbound","02034053378","0041918005111","378","13",,"43","Answered","International","106 New Bond Street ",,"£0.048","Switzerland ","Desk Phone"
"01/03/2018 09:44:52","Outbound","02034053373","003581829000","373","12",,"51","Answered","International","106 New Bond Street ",,"£0.072","Finland ","Desk Phone"
"01/03/2018 09:45:20","Outbound","02034053376","006531515138","376","6",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:45:38","Outbound","02034053370","006565168122","394","30",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:45:59","Outbound","02034053370","0096522485600","385","80",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:46:09","Outbound","02034053370","006565168122","394","35",,"2","Answered","International","106 New Bond Street ",,"£0.026","Singapore ","Desk Phone"
"01/03/2018 09:46:13","Outbound","02034053379","0033144564952","379","18",,"3","Answered","International","106 New Bond Street ",,"£0.026","France ","Desk Phone"
"01/03/2018 09:46:18","Outbound","02034053373","004684122660","373","12",,"32","Answered","International","106 New Bond Street ",,"£0.038","Sweden ","Desk Phone"
"01/03/2018 09:47:06","Outbound","02034053370","006591858258","394","45",,"3","Answered","International","106 New Bond Street ",,"£0.026","Singapore ","Desk Phone"
"01/03/2018 09:47:07","Outbound","02034053379","006563725929","379","38",,"2","Answered","International","106 New Bond Street ",,"£0.026","Singapore ","Desk Phone"
"01/03/2018 09:47:23","Outbound","02034053382","004969743840","382","18",,"38","Answered","International","106 New Bond Street ",,"£0.038","Germany ","Desk Phone"
"01/03/2018 09:47:30","Outbound","02034053370","0096522485600","385","3",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:48:12","Outbound","02034053379","0085228272278","379","16",,"3","Answered","International","106 New Bond Street ",,"£0.027","Hong Kong ","Desk Phone"
"01/03/2018 09:49:09","Outbound","02034053370","0097144370707","385","3",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:49:15","Outbound","02034053370","0097144370707","385","14",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:49:33","Outbound","02034053376","006531515138","376","31",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:49:33","Outbound","02034053370","0097142796200","385","22",,"176","Answered","International","106 New Bond Street ",,"£0.784","United Arab Emirates ","Desk Phone"
"01/03/2018 09:50:06","Outbound","02034053376","006531515138","376","18",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:50:38","Outbound","02034053373","0041227151389","373","16",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:50:42","Outbound","02034053379","0085237933700","379","19",,"3","Answered","International","106 New Bond Street ",,"£0.027","Hong Kong ","Desk Phone"
"01/03/2018 09:51:17","Outbound","02034053381","0027218324430","381","34",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:51:22","Outbound","02034053379","0085237933700","379","10",,"32","Answered","International","106 New Bond Street ",,"£0.044","Hong Kong ","Desk Phone"
"01/03/2018 09:51:24","Outbound","02034053373","0041912608585","373","65",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:51:32","Outbound","02034053382","00390152471403","382","17",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:51:54","Outbound","02034053381","0027218324430","381","32",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:52:18","Outbound","02034053399","0033148240684","399","36",,"5","Answered","International","106 New Bond Street ",,"£0.027","France ","Desk Phone"
"01/03/2018 09:52:32","Outbound","02034053382","00393498259181","382","31",,"96","Answered","International","106 New Bond Street ",,"£0.59","Italy Mobile","Desk Phone"
"01/03/2018 09:52:53","Outbound","02034053376","0081335565540","376","30",,"25","Answered","International","106 New Bond Street ",,"£0.043","Japan Tokyo","Desk Phone"
"01/03/2018 09:53:01","Outbound","02034053399","0033148240684","399","27",,"10","Answered","International","106 New Bond Street ",,"£0.028","France ","Desk Phone"
"01/03/2018 09:53:14","Outbound","02034053381","0027318324444","381","31",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:53:25","Outbound","02034053383","03315688767","383","11",,"0","Unanswered","National","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:53:27","Outbound","02034053370","0041223179811","389","57",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/03/2018 09:54:11","Outbound","02034053378","00447789618872","378","31",,"1","Answered","International","106 New Bond Street ",,"£0.04","UK Mobile Vodafone","Desk Phone"
"01/03/2018 09:54:11","Outbound","02034053379","0085231052518","379","17",,"106","Answered","International","106 New Bond Street ",,"£0.088","Hong Kong ","Desk Phone"
"01/03/2018 09:54:44","Outbound","02034053378","00442075624817","378","28",,"1","Answered","International","106 New Bond Street ",,"£0","UK London","Desk Phone"
"01/03/2018 09:55:19","Outbound","02034053381","0041442275764","381","27",,"5","Answered","International","106 New Bond Street ",,"£0.028","Switzerland Zurich","Desk Phone"
"01/03/2018 09:55:24","Outbound","02034053378","00447818529828","378","35",,"1","Answered","International","106 New Bond Street ",,"£0.04","UK Mobile Vodafone","Desk Phone"
"01/03/2018 09:55:48","Outbound","02034053373","00352449033170","373","49",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:56:03","Outbound","02034053370","00498918932250","389","1",,"0","Unanswered","International","SIP Users",,,,"Desk Phone"
"01/03/2018 09:56:04","Outbound","02034053378","00442075624956","378","15",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:56:25","Outbound","02034053370","0031618467012","389","33",,"0","Answered","International","SIP Users",,"£0.025","Netherlands Mobile","Desk Phone"
"01/03/2018 09:56:40","Outbound","02034053376","006531515138","376","29",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:56:45","Outbound","02034053381","0041442275764","381","35",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:56:49","Outbound","02034053399","0031205436474","399","83",,"0","Unanswered","International","106 New Bond Street ",,,,"Desk Phone"
"01/03/2018 09:57:19","Outbound","02034053370","004684111120","394","40",,"27","Answered","International","106 New Bond Street ",,"£0.036","Sweden ","Desk Phone"
"01/03/2018 09:57:37","Outbound","02034053370","004525270246","389","4",,"7","Answered","International","SIP Users",,"£0.055","Denmark Mobile","Desk Phone"
"01/03/2018 09:57:54","Outbound","02034053378","00358408622400","378","44",,"4","Answered","International","106 New Bond Street ",,"£0.04","Finland Mobile","Desk Phone"
